"source_league_name";"source_country";"source_league_id";"player_id";"player_name";"firstname";"lastname";"age";"birth_date";"birth_place";"birth_country";"nationality";"height";"weight";"injured";"photo";"team_id";"team_name";"team_logo";"league_id";"league_name_api";"league_country";"league_logo";"league_flag";"season";"games_appearences";"games_lineups";"games_minutes";"games_number";"games_position";"games_rating";"games_captain";"substitutes_in";"substitutes_out";"substitutes_bench";"shots_total";"shots_on";"goals_total";"goals_conceded";"goals_assists";"goals_saves";"passes_total";"passes_key";"passes_accuracy";"tackles_total";"tackles_blocks";"tackles_interceptions";"duels_total";"duels_won";"dribbles_attempts";"dribbles_success";"dribbles_past";"fouls_drawn";"fouls_committed";"cards_yellow";"cards_yellowred";"cards_red";"penalty_won";"penalty_commited";"penalty_scored";"penalty_missed";"penalty_saved"
"Segunda División";"Spain";141;741;"Vallejo";"Jesús";"Vallejo Lázaro";28;"1997-01-05";"Zaragoza";"Spain";"Spain";"184 cm";"79 kg";FALSE;"https://media.api-sports.io/football/players/741.png";722;"Albacete";"https://media.api-sports.io/football/teams/722.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;22;22;1952;24;"Defender";"6.74";FALSE;0;1;0;7;3;0;0;0;NA;861;5;NA;19;13;20;131;67;6;1;NA;6;7;1;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;41177;"Nélson Monte";"Nélson";"Macedo Monte";30;"1995-07-20";"Vila do Conde";"Portugal";"Portugal";"187 cm";"77 kg";FALSE;"https://media.api-sports.io/football/players/41177.png";723;"Almeria";"https://media.api-sports.io/football/teams/723.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;22;22;1969;4;"Defender";"6.82";FALSE;0;1;0;1;NA;0;0;1;NA;1073;9;42;15;14;33;122;57;1;NA;NA;16;27;7;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;46654;"Aridane";"Aridane";"Hernández Umpiérrez";36;"1989-03-23";"Tuineje";"Spain";"Spain";"186 cm";"77 kg";FALSE;"https://media.api-sports.io/football/players/46654.png";723;"Almeria";"https://media.api-sports.io/football/teams/723.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;5;3;292;15;"Defender";"6.34";FALSE;2;1;16;NA;NA;0;0;0;NA;185;NA;NA;1;1;4;14;9;1;1;NA;2;4;1;0;0;NA;2;0;0;NA
"Segunda División";"Spain";141;46682;"Carlos Neva";"Carlos";"Neva Tey";29;"1996-06-12";"Puerto de Santa María";"Spain";"Spain";"174 cm";"64 kg";FALSE;"https://media.api-sports.io/football/players/46682.png";722;"Albacete";"https://media.api-sports.io/football/teams/722.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;19;18;1543;21;"Defender";"6.67";FALSE;1;5;2;4;NA;0;0;1;NA;620;9;NA;28;10;21;103;56;NA;NA;NA;12;10;2;0;0;NA;1;0;0;NA
"Segunda División";"Spain";141;104827;"Mario González";"Mario";"González Gutiérrez";29;"1996-02-25";"Villarcayo de Merindad de Castilla la Vieja";"Spain";"Spain";"184";"76";FALSE;"https://media.api-sports.io/football/players/104827.png";9580;"Burgos";"https://media.api-sports.io/football/teams/9580.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;19;4;502;20;"Attacker";"6.62";FALSE;15;4;23;11;3;3;0;0;NA;77;1;NA;3;NA;1;79;31;15;4;NA;3;3;1;0;0;NA;NA;1;0;NA
"Segunda División";"Spain";141;122233;"Marcos André";"Marcos André";"de Sousa Mendonça";29;"1996-10-20";"Coroatá";"Brazil";"Brazil";"184 cm";"78 kg";FALSE;"https://media.api-sports.io/football/players/122233.png";720;"Valladolid";"https://media.api-sports.io/football/teams/720.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;15;8;671;10;"Attacker";"6.59";FALSE;7;6;8;21;7;2;0;0;NA;149;8;NA;11;1;3;134;54;23;9;NA;13;24;2;1;0;1;NA;0;0;NA
"Segunda División";"Spain";141;135152;"Jesús Ruiz";"Jesús";"Ruiz Suárez";28;"1997-01-20";"Cornellá de Llobregat";"Spain";"Spain";"180 cm";"79 kg";FALSE;"https://media.api-sports.io/football/players/135152.png";9580;"Burgos";"https://media.api-sports.io/football/teams/9580.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;1;"Goalkeeper";NA;FALSE;0;0;26;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;161929;"K. de La Fuente";"Konrad";"de La Fuente";24;"2001-07-16";"Miami";"USA";"USA";"176";"73";FALSE;"https://media.api-sports.io/football/players/161929.png";10139;"AD Ceuta FC";"https://media.api-sports.io/football/teams/10139.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;19;9;874;18;"Attacker";"6.65";FALSE;10;8;14;15;7;1;0;1;NA;179;8;NA;17;1;5;123;58;38;17;NA;16;9;2;0;0;1;NA;0;0;NA
"Segunda División";"Spain";141;182164;"Pepe Sánchez";"José";"Sánchez Martínez";25;"2000-03-02";"Linares";"Spain";"Spain";"185 cm";"63 kg";FALSE;"https://media.api-sports.io/football/players/182164.png";722;"Albacete";"https://media.api-sports.io/football/teams/722.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;14;13;1004;23;"Defender";"7.1";FALSE;1;6;3;4;2;1;0;1;NA;401;4;NA;13;5;11;71;44;NA;NA;NA;3;8;4;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;182694;"Iván Gil";"Iván";"Gil Calero";25;"2000-01-18";"Sant Boi de Llobregat";"Spain";"Spain";"168 cm";"63 kg";FALSE;"https://media.api-sports.io/football/players/182694.png";534;"Las Palmas";"https://media.api-sports.io/football/teams/534.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;20;9;868;8;"Midfielder";"6.78";FALSE;11;8;16;10;4;2;0;1;NA;369;11;NA;2;2;2;74;32;19;7;NA;20;10;2;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;270516;"Peter";"Peter Federico";"González Carmona";23;"2002-07-25";"Madrid";"Spain";"Spain";"180";"68";FALSE;"https://media.api-sports.io/football/players/270516.png";720;"Valladolid";"https://media.api-sports.io/football/teams/720.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;25;21;1844;22;"Attacker";"6.9";FALSE;4;14;4;28;17;6;0;1;NA;478;35;NA;23;6;15;242;109;69;31;NA;49;24;4;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;290118;"L. Gagnidze";"Luka";"Gagnidze";22;"2003-02-28";"Tbilisi";"Georgia";"Georgia";"175";"68";FALSE;"https://media.api-sports.io/football/players/290118.png";715;"Granada CF";"https://media.api-sports.io/football/teams/715.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;10;0;147;23;"Midfielder";"6.62";FALSE;10;0;23;1;NA;0;0;1;NA;69;2;NA;3;2;3;18;6;7;2;NA;1;1;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;305797;"Enrique Fernández";"Enrique";"Fernández López";22;"2003-09-16";"Trebujena";"Spain";"Spain";"177 cm";NA;FALSE;"https://media.api-sports.io/football/players/305797.png";544;"Deportivo La Coruna";"https://media.api-sports.io/football/teams/544.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;30;"Midfielder";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;313851;"Javi Garrido";"Javier";"Garrido López";22;"2003-09-07";"Madrid";"Spain";"Spain";"186 cm";"70 kg";FALSE;"https://media.api-sports.io/football/players/313851.png";537;"Leganes";"https://media.api-sports.io/football/teams/537.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;31;"Goalkeeper";NA;FALSE;0;0;17;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;351923;"Ó. Cortés";"Óscar Manuel";"Cortés Cortés";22;"2003-12-03";"Túmaco";"Colombia";"Colombia";"176";"74";FALSE;"https://media.api-sports.io/football/players/351923.png";731;"Sporting Gijon";"https://media.api-sports.io/football/teams/731.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;5;1;119;16;"Attacker";"6.5";FALSE;4;1;15;2;1;0;0;0;NA;45;NA;NA;2;NA;NA;21;7;7;2;NA;1;2;1;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;352928;"S. Figueredo";"Sebastián María";"Figueredo Vilar del Valle";24;"2001-08-25";"Montevideo";"Uruguay";"Uruguay";"179 cm";"72 kg";FALSE;"https://media.api-sports.io/football/players/352928.png";537;"Leganes";"https://media.api-sports.io/football/teams/537.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;10;5;463;22;"Defender";"6.55";FALSE;5;3;12;NA;NA;0;0;0;NA;140;1;NA;9;1;1;48;24;4;1;NA;5;6;3;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;417889;"D. Hamansenya";"David";"Hamansenya";18;"2007-06-24";NA;"Zambia";"Zambia";"181";"69";FALSE;"https://media.api-sports.io/football/players/417889.png";537;"Leganes";"https://media.api-sports.io/football/teams/537.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;35;"Defender";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;522245;"Gerard Moreno";"Gerard";"Moreno García";20;"2005-02-12";NA;"Spain";"Spain";"190 cm";NA;FALSE;"https://media.api-sports.io/football/players/522245.png";731;"Sporting Gijon";"https://media.api-sports.io/football/teams/731.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;35;"Goalkeeper";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;122;"Jordi Mboula";"Jordi";"Mboula Queralt";26;"1999-03-16";"Granollers";"Spain";"Spain";"183 cm";"74 kg";FALSE;"https://media.api-sports.io/football/players/122.png";725;"Cultural Leonesa";"https://media.api-sports.io/football/teams/725.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;12;5;484;2;"Attacker";"6.68";FALSE;7;5;8;4;3;0;0;1;NA;127;7;NA;10;NA;2;53;27;11;4;NA;10;7;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;937;"Rubén Sobrino";"Rubén";"Sobrino Pozuelo";33;"1992-06-01";"Daimiel";"Spain";"Spain";"185 cm";"73 kg";FALSE;"https://media.api-sports.io/football/players/937.png";725;"Cultural Leonesa";"https://media.api-sports.io/football/teams/725.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;17;13;1120;19;"Attacker";"6.56";FALSE;4;9;5;12;4;1;0;2;NA;261;11;NA;12;1;NA;168;64;29;12;NA;19;29;2;0;0;NA;NA;0;1;NA
"Segunda División";"Spain";141;19352;"Sergi Canós";"Sergi";"Canós Tenés";28;"1997-02-02";"Nules";"Spain";"Spain";"177";"75";FALSE;"https://media.api-sports.io/football/players/19352.png";720;"Valladolid";"https://media.api-sports.io/football/teams/720.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;17;8;707;7;"Attacker";"6.58";FALSE;9;8;14;15;5;1;0;1;NA;247;17;NA;21;1;7;90;38;18;6;NA;8;17;3;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;20893;"Lucas Ribeiro Costa";"Lucas";"Ribeiro Costa";27;"1998-10-09";"Santa Helena";"Brazil";"Brazil";"181 cm";NA;FALSE;"https://media.api-sports.io/football/players/20893.png";725;"Cultural Leonesa";"https://media.api-sports.io/football/teams/725.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;17;9;850;15;"Attacker";"7.03";FALSE;8;6;11;17;8;3;0;1;NA;338;24;NA;12;NA;2;154;82;65;40;NA;25;13;5;0;1;NA;NA;0;0;NA
"Segunda División";"Spain";141;30694;"Ronaldo";"Ronaldo";"Pompeu da Silva";35;"1990-04-08";"Caxambu do Sul";"Brazil";"Brazil";"178 cm";"78 kg";FALSE;"https://media.api-sports.io/football/players/30694.png";5254;"Castellón";"https://media.api-sports.io/football/teams/5254.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;340;25;"Midfielder";"6.66";FALSE;0;0;0;4;NA;0;0;0;NA;162;4;NA;5;2;2;44;23;2;1;NA;16;9;3;1;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;46775;"Salvi";"Salvador";"Sánchez Ponce";34;"1991-03-30";"El Puerto de Santa María";"Spain";"Spain";"175 cm";"64 kg";FALSE;"https://media.api-sports.io/football/players/46775.png";10139;"AD Ceuta FC";"https://media.api-sports.io/football/teams/10139.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;18;2;409;25;"Attacker";"6.57";FALSE;16;2;18;3;1;0;0;2;NA;132;5;NA;6;1;1;37;12;4;1;NA;5;8;3;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;104843;"Aitor Buñuel";"Aitor";"Buñuel Redrado";27;"1998-02-10";"Tafalla";"Spain";"Spain";"173 cm";"70 kg";FALSE;"https://media.api-sports.io/football/players/104843.png";9580;"Burgos";"https://media.api-sports.io/football/teams/9580.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;2;1;108;15;"Defender";"6.95";FALSE;1;0;22;NA;NA;0;0;0;NA;40;1;NA;4;NA;1;13;9;3;3;NA;1;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;104850;"Josué Dorrio";"Josué";"Dorrio Ortega";31;"1994-03-03";"Bilbao";"Spain";"Spain";"170 cm";"68 kg";FALSE;"https://media.api-sports.io/football/players/104850.png";535;"Malaga";"https://media.api-sports.io/football/teams/535.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;8;0;97;25;"Attacker";"6.47";FALSE;8;0;16;2;1;0;0;0;NA;31;3;NA;2;NA;1;13;4;2;NA;NA;2;1;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;146048;"Tomás Ribeiro";"Tomás Aresta";"Branco Machado Ribeiro";26;"1999-04-30";"Lisbon";"Portugal";"Portugal";"185 cm";"82 kg";FALSE;"https://media.api-sports.io/football/players/146048.png";725;"Cultural Leonesa";"https://media.api-sports.io/football/teams/725.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;8;6;624;15;"Defender";"6.74";FALSE;2;1;17;2;1;0;0;0;NA;415;NA;45;7;6;10;40;22;NA;NA;NA;6;7;1;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;191422;"M. Lachuer";"Mathis";"Lachuer";25;"2000-08-31";"Amiens";"France";"France";"185 cm";"65 kg";FALSE;"https://media.api-sports.io/football/players/191422.png";720;"Valladolid";"https://media.api-sports.io/football/teams/720.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;14;6;505;6;"Midfielder";"6.8";FALSE;8;6;14;7;3;0;0;1;NA;223;5;NA;12;NA;1;51;31;6;4;NA;12;11;2;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;288074;"Alberto Marí";"Alberto";"Marí Sánchez";24;"2001-07-11";"Alicante";"Spain";"Spain";"183";"78";FALSE;"https://media.api-sports.io/football/players/288074.png";799;"Mirandes";"https://media.api-sports.io/football/teams/799.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;19;11;983;14;"Attacker";"6.55";FALSE;8;10;12;23;8;1;0;2;NA;206;10;NA;9;NA;4;137;59;10;2;NA;24;27;4;0;0;NA;1;0;0;NA
"Segunda División";"Spain";141;296695;"H. Abaida";"Haitam";"Abaida El Achhab";23;"2002-06-01";"Polinyà";"Spain";"Morocco";"172 cm";"70 kg";FALSE;"https://media.api-sports.io/football/players/296695.png";535;"Malaga";"https://media.api-sports.io/football/teams/535.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;5;0;57;7;"Attacker";"6.46";FALSE;5;0;25;1;NA;0;0;0;NA;14;NA;NA;NA;NA;NA;6;2;1;NA;NA;1;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;354550;"Bruno Iribarne";"Bruno";"Iribarne Alemán";21;"2004-08-18";"Almería";"Spain";"Spain";"191 cm";"73 kg";FALSE;"https://media.api-sports.io/football/players/354550.png";723;"Almeria";"https://media.api-sports.io/football/teams/723.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;31;"Goalkeeper";NA;FALSE;0;0;18;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;411424;"Miquel Salas";"Miquel Jan";"Salas Franch";20;"2005-08-27";"Sabadell";"Spain";"Spain";"182";"67";FALSE;"https://media.api-sports.io/football/players/411424.png";713;"Cordoba";"https://media.api-sports.io/football/teams/713.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;4;1;115;28;"Midfielder";"6.63";FALSE;3;1;19;NA;NA;0;0;0;NA;52;NA;NA;1;NA;NA;14;9;2;1;NA;2;1;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;414382;"G. AlbarracÃ­n";"Gustavo";"Hidalgo Albarracín";19;"2006-04-28";"Las Varillas";"Argentina";"Argentina";"178";NA;FALSE;"https://media.api-sports.io/football/players/414382.png";726;"Huesca";"https://media.api-sports.io/football/teams/726.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;38;"Midfielder";NA;FALSE;0;0;13;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;439844;"Rafael Garrido";"Rafael";"Garrido Hierro";21;"2004-11-09";NA;"Spain";"Spain";NA;NA;FALSE;"https://media.api-sports.io/football/players/439844.png";535;"Malaga";"https://media.api-sports.io/football/teams/535.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;169;31;"Midfielder";"6.37";FALSE;0;0;0;1;1;0;0;0;NA;62;1;NA;2;NA;1;9;5;1;1;NA;2;2;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;463279;"Paco Cortés";"Francisco";"Cortés Gracia";18;"2007-08-11";"Granada";"Spain";"Spain";NA;NA;FALSE;"https://media.api-sports.io/football/players/463279.png";725;"Cultural Leonesa";"https://media.api-sports.io/football/teams/725.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;7;0;149;11;"Attacker";"6.74";FALSE;7;0;16;5;3;2;0;0;NA;64;2;NA;NA;NA;1;18;6;11;3;NA;3;NA;1;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;481993;"Valentín Pezzolesi";"Valentín Alejandro";"Pezzolesi";18;"2007-04-16";"Tenerife";"Spain";"Spain";"180 cm";"78 kg";FALSE;"https://media.api-sports.io/football/players/481993.png";534;"Las Palmas";"https://media.api-sports.io/football/teams/534.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;2;0;48;27;"Defender";"5.85";FALSE;2;0;12;NA;NA;0;0;0;NA;17;NA;NA;1;1;NA;7;4;1;1;NA;1;2;1;1;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;490705;"Juan Díaz";"Juan";"Díaz Peregrina";19;"2006-05-24";"Sevilla";"Spain";"Spain";NA;NA;FALSE;"https://media.api-sports.io/football/players/490705.png";724;"Cadiz";"https://media.api-sports.io/football/teams/724.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;34;"Defender";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;511114;"M. Timorán";"Marcelo Stephano";"Timorán Paz";19;"2006-07-08";"Oruro";"Bolivia";"Bolivia";NA;NA;FALSE;"https://media.api-sports.io/football/players/511114.png";713;"Cordoba";"https://media.api-sports.io/football/teams/713.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;34;33;"Defender";"6.5";FALSE;0;0;0;NA;NA;0;0;0;NA;12;1;NA;2;NA;1;7;3;2;1;NA;NA;1;1;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;46755;"David Gil";"David";"Gil Mohedano";31;"1994-01-11";"Getafe";"Spain";"Spain";"186 cm";"81 kg";FALSE;"https://media.api-sports.io/football/players/46755.png";724;"Cadiz";"https://media.api-sports.io/football/teams/724.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;1;1;90;1;"Goalkeeper";"6.6";FALSE;0;0;21;NA;NA;0;1;0;1;21;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;NA;0;0;0;NA;NA;0;0;0
"Segunda División";"Spain";141;46854;"Viti Rozada";"Víctor";"Álvarez Rozada";28;"1997-09-16";"Pola de Laviana";"Spain";"Spain";"180 cm";"75 kg";FALSE;"https://media.api-sports.io/football/players/46854.png";534;"Las Palmas";"https://media.api-sports.io/football/teams/534.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;19;14;1205;17;"Midfielder";"6.62";FALSE;5;7;5;4;2;0;0;0;NA;280;5;NA;20;2;18;99;43;20;4;NA;15;10;1;0;0;1;NA;0;0;NA
"Segunda División";"Spain";141;47145;"Higinio Marín";"Higinio";"Marín Escavy";32;"1993-10-19";"Calasparra";"Spain";"Spain";"184 cm";"74 kg";FALSE;"https://media.api-sports.io/football/players/47145.png";722;"Albacete";"https://media.api-sports.io/football/teams/722.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;4;0;70;9;"Attacker";"5.88";FALSE;4;0;5;5;2;0;0;0;NA;12;1;NA;NA;NA;NA;10;1;NA;NA;NA;1;5;0;0;2;NA;NA;0;0;NA
"Segunda División";"Spain";141;70315;"Kirian Rodríguez";"Kirian";"Rodríguez Concepción";29;"1996-03-05";"Candelaria";"Spain";"Spain";"180 cm";"75 kg";FALSE;"https://media.api-sports.io/football/players/70315.png";534;"Las Palmas";"https://media.api-sports.io/football/teams/534.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;13;3;346;20;"Midfielder";"6.69";FALSE;10;3;12;2;1;1;0;2;NA;297;6;NA;5;1;2;29;16;3;2;NA;5;1;1;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;94732;"José Jurado";"José Ángel";"Jurado de la Torre";33;"1992-06-21";"Sevilla";"Spain";"Spain";"182 cm";"80 kg";FALSE;"https://media.api-sports.io/football/players/94732.png";544;"Deportivo La Coruna";"https://media.api-sports.io/football/teams/544.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;17;11;986;20;"Midfielder";"6.88";FALSE;6;9;10;6;2;0;0;1;NA;702;4;NA;19;3;13;86;48;2;2;NA;18;17;3;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;129786;"Manu Sánchez";"Manuel";"Sánchez García";29;"1996-03-24";"Osuna";"Spain";"Spain";"183 cm";"73 kg";FALSE;"https://media.api-sports.io/football/players/129786.png";10139;"AD Ceuta FC";"https://media.api-sports.io/football/teams/10139.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;2;"Defender";NA;FALSE;0;0;7;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Segunda División";"Spain";141;184193;"Juan Carlos Arana";"Juan Carlos";"Arana Gómez";25;"2000-02-08";"Las Palmas de Gran Canaria";"Spain";"Spain";"178 cm";"69 kg";FALSE;"https://media.api-sports.io/football/players/184193.png";4665;"Racing Santander";"https://media.api-sports.io/football/teams/4665.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;6;0;128;9;"Attacker";"6.43";FALSE;6;0;14;5;3;0;0;0;NA;11;1;NA;NA;1;NA;19;6;3;1;NA;3;4;2;1;0;1;NA;0;0;NA
"Segunda División";"Spain";141;263528;"S. Kóša";"Sebastián";"Kóša";22;"2003-09-13";"Nové Zámky";"Slovakia";"Slovakia";"191";"83";FALSE;"https://media.api-sports.io/football/players/263528.png";732;"Zaragoza";"https://media.api-sports.io/football/teams/732.png";141;"Segunda División";"Spain";"https://media.api-sports.io/football/leagues/141.png";"https://media.api-sports.io/flags/es.svg";2025;0;0;NA;22;"Defender";NA;FALSE;0;0;4;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
